#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3250
#Serial Number: SN:210018B20085
#Date Time: 2022-10-17 11:45:05.394.100.310
#Sample rate: 3000.03Hz
#Samples: 30000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: -240 mV Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Triangle
#Frequency: 100 mHz
#Period: 10 s
#Amplitude: 2.5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 Åã

20220601FeCo_zero field
Time (s),Channel 1 (V),Channel 2 (V)
-4.93495065,-0.3443819050200936,0.5433834330076351
-4.93461732,-0.3452145043851139,0.541442257283744
-4.93428399,-0.3443819050200936,0.54233059193705
-4.93395066,-0.3443819050200936,0.5406197251973494
-4.93361733,-0.3452145043851108,0.5427254073385183
-4.933284,-0.3435493056550764,0.542067381669405
-4.93295067,-0.3452145043851139,0.5408829354649956
-4.93261734,-0.3435493056550733,0.5413106521499208
-4.93228401,-0.3443819050200936,0.5413764547168324
-4.93195068,-0.3435493056550733,0.5415080598506554
-4.93161735,-0.3435493056550702,0.5412119482995532
-4.93128402,-0.3418841069250342,0.5411132444491875
-4.93095069,-0.3427167062900515,0.5419028752521234
-4.93061736,-0.3435493056550733,0.5424621970708732
-4.93028403,-0.3410515075600125,0.5406526264808051
-4.9299507,-0.342716706290053,0.5435808407083699
-4.92961737,-0.3418841069250327,0.5408829354649956
-4.92928404,-0.3418841069250327,0.5423634932205058
-4.928950710000001,-0.3418841069250327,0.5423305919370501
-4.92861738,-0.3418841069250327,0.5398300943944105
-4.92828405,-0.3410515075600125,0.5428899137557983
-4.92795072,-0.3410515075600125,0.5408829354649956
-4.92761739,-0.3410515075600125,0.5430544201730774
-4.92728406,-0.3402189081949922,0.5408829354649956
-4.92695073,-0.341051507560011,0.5416725662679341
-4.9266174,-0.3402189081949937,0.5415080598506558
-4.92628407,-0.3402189081949922,0.5432847291572678
-4.92595074,-0.3402189081949922,0.5411461457326419
-4.92561741,-0.3410515075600125,0.5416725662679345
-4.92528408,-0.3402189081949922,0.5427254073385195
-4.92495075,-0.3402189081949922,0.543876952259472
-4.92461742,-0.3393863088299734,0.5428241111888839
-4.92428409,-0.3402189081949907,0.5411461457326449
-4.92395076,-0.3393863088299719,0.5421660855197712
-4.92361743,-0.3393863088299719,0.5422647893701384
-4.9232841,-0.3393863088299719,0.5410803431657303
-4.92295077,-0.3393863088299719,0.54233059193705
-4.92261744,-0.3402189081949891,0.5438111496925572
-4.92228411,-0.3385537094649531,0.5420673816694019
-4.92195078,-0.3393863088299704,0.5410145405988206
-4.92161745,-0.3385537094649516,0.5420673816694038
-4.92128412,-0.3393863088299719,0.5420015791024922
-4.92095079,-0.3377211100999313,0.5410145405988187
-4.92061746,-0.3385537094649516,0.5427254073385195
-4.92028413,-0.3368885107349125,0.5432847291572651
-4.919950800000001,-0.3377211100999298,0.5418041714017603
-4.91961747,-0.3377211100999313,0.5417712701183017
-4.91928414,-0.3368885107349111,0.5435808407083699
-4.91895081,-0.3368885107349111,0.5427583086219753
-4.91861748,-0.3368885107349111,0.543251827873812
-4.91828415,-0.3368885107349111,0.5435150381414583
-4.91795082,-0.3360559113698923,0.5426267034881551
-4.91761749,-0.3368885107349096,0.5443046689443941
-4.91728416,-0.3360559113698908,0.5425279996377848
-4.91695083,-0.3368885107349111,0.5405868239138936
-4.9166175,-0.3360559113698908,0.5433176304407236
-4.91628417,-0.3360559113698908,0.543251827873812
-4.91595084,-0.3360559113698908,0.5429886176061658
-4.91561751,-0.335223312004872,0.5417712701183021
-4.91528418,-0.3360559113698893,0.5419357765355803
-4.91495085,-0.3343907126398502,0.5420015791024922
-4.91461752,-0.3352233120048705,0.5436137419918257
-4.91428419,-0.3343907126398502,0.5416725662679345
-4.91395086,-0.3360559113698908,0.5430544201730774
-4.91361753,-0.3343907126398502,0.5432518278738063
-4.9132842,-0.3343907126398517,0.5401262059455192
-4.91295087,-0.335223312004869,0.5438111496925537
-4.91261754,-0.3352233120048705,0.5424621970708732
-4.91228421,-0.3352233120048705,0.5422318880866828
-4.91195088,-0.3343907126398502,0.5428241111888868
-4.91161755,-0.3343907126398502,0.5420673816694038
-4.91128422,-0.3335581132748314,0.5423963945039628
-4.910950890000001,-0.3343907126398487,0.5430544201730761
-4.91061756,-0.3327255139098096,0.5403565149297032
-4.91028423,-0.3335581132748299,0.5420673816694038
-4.9099509,-0.3327255139098096,0.541573862417567
-4.90961757,-0.3327255139098096,0.543251827873812
-4.90928424,-0.3335581132748299,0.5408500341815399
-4.90895091,-0.3327255139098081,0.5404881200635306
-4.90861758,-0.3318929145447909,0.5429228150392498
-4.90828425,-0.3327255139098096,0.5410474418822746
-4.90795092,-0.3335581132748299,0.5421331842363154
-4.90761759,-0.3318929145447894,0.541573862417567
-4.90728426,-0.3318929145447894,0.5424621970708732
-4.90695093,-0.3310603151797691,0.5410803431657303
-4.9066176,-0.3318929145447863,0.5429557163227067
-4.90628427,-0.3302277158147519,0.5411790470161009
-4.90595094,-0.3302277158147488,0.5420015791024922
-4.90561761,-0.3310603151797691,0.5424292957874175
-4.90528428,-0.3293951164497285,0.5417054675513902
-4.90495095,-0.3302277158147488,0.5410145405988187
-4.90461762,-0.3285625170847113,0.5435479394249093
-4.90428429,-0.3302277158147457,0.5409487380319096
-4.90395096,-0.3285625170847113,0.542264789370136
-4.90361763,-0.3293951164497285,0.5412448495830092
-4.9032843,-0.3285625170847082,0.5413435534333766
-4.90295097,-0.3293951164497285,0.5409158367484515
-4.90261764,-0.3285625170847082,0.5428241111888868
-4.90228431,-0.3277299177196895,0.541343553433379
-4.901950980000001,-0.3285625170847067,0.5426596047716055
-4.90161765,-0.327729917719688,0.5427583086219753
-4.90128432,-0.3285625170847082,0.5414751585671997
-4.90095099,-0.327729917719688,0.5411132444491861
-4.90061766,-0.327729917719688,0.542034480385948
-4.90028433,-0.327729917719688,0.5428899137557983
-4.899951,-0.3277299177196865,0.5394681802764029
-4.89961767,-0.3268973183546692,0.5426925060550578
-4.89928434,-0.327729917719688,0.5421989868032269
-4.89895101,-0.3268973183546677,0.541442257283744
-4.89861768,-0.3268973183546677,0.5411790470160976
-4.89828435,-0.3268973183546677,0.5415080598506554
-4.89795102,-0.3268973183546677,0.5419028752521249
-4.89761769,-0.3268973183546646,0.5414093560002903
-4.89728436,-0.3252321196246302,0.5425938022046942
-4.89695103,-0.3260647189896474,0.5411132444491861
-4.8966177,-0.3252321196246271,0.5425938022046963
-4.89628437,-0.3252321196246271,0.5418041714017576
-4.89595104,-0.3243995202596068,0.5424950983543291
-4.89561771,-0.3243995202596083,0.5419028752521249
-4.89528438,-0.3252321196246256,0.5419028752521229
-4.89495105,-0.3243995202596083,0.5407842316146303
-4.89461772,-0.3243995202596068,0.5419028752521249
-4.89428439,-0.3235669208945866,0.5416725662679345
-4.89395106,-0.3243995202596068,0.5418699739686691
-4.89361773,-0.3227343215295663,0.5406855277642609
-4.8932844,-0.3235669208945851,0.5416725662679382
-4.892951070000001,-0.3227343215295678,0.543745347125645
-4.89261774,-0.3227343215295663,0.5414093560002882
-4.89228441,-0.3227343215295663,0.540981639315363
-4.89195108,-0.321901722164546,0.5433176304407236
-4.89161775,-0.3227343215295663,0.5428570124723426
-4.89128442,-0.321901722164546,0.5421002829528596
-4.89095109,-0.3227343215295632,0.5404223174966168
-4.89061776,-0.3210691227995288,0.5416396649844764
-4.89028443,-0.321901722164546,0.5411790470160976
-4.8899511,-0.3202365234345054,0.5435479394249141
-4.88961777,-0.321901722164546,0.5419028752521249
-4.88928444,-0.3210691227995257,0.5416067637010229
-4.88895111,-0.3210691227995257,0.5426596047716079
-4.88861778,-0.3202365234345054,0.5412448495830147
-4.88828445,-0.3202365234345054,0.5442388663774801
-4.88795112,-0.3202365234345054,0.5421660855197712
-4.88761779,-0.3202365234345054,0.5440743599602066
-4.88728446,-0.3194039240694851,0.5435150381414583
-4.88695113,-0.3194039240694851,0.5421331842363154
-4.8866178,-0.3194039240694836,0.5423305919370511
-4.88628447,-0.3185713247044664,0.5429228150392562
-4.88595114,-0.3194039240694836,0.544008557393293
-4.88561781,-0.3185713247044649,0.5440414586767508
-4.88528448,-0.3185713247044649,0.5440743599602066
-4.88495115,-0.3177387253394446,0.54233059193705
-4.88461782,-0.3169061259744243,0.5428899137557983
-4.88428449,-0.3160735266094055,0.5421660855197743
-4.883951160000001,-0.3169061259744228,0.5438769522594689
-4.88361783,-0.3169061259744243,0.5430215188896215
-4.8832845,-0.316073526609404,0.5425609009212405
-4.88295117,-0.3169061259744243,0.5418370726852133
-4.88261784,-0.316073526609404,0.544173063810574
-4.88228451,-0.3169061259744243,0.541442257283744
-4.88195118,-0.3152409272443852,0.5419357765355842
-4.88161785,-0.3160735266094025,0.5439098535429241
-4.88128452,-0.3152409272443837,0.5424621970708732
-4.88095119,-0.3152409272443837,0.544173063810574
-4.88061786,-0.316073526609404,0.543087321456533
-4.88028453,-0.316073526609404,0.5412119482995534
-4.8799512,-0.3169061259744243,0.5439427548263835
-4.87961787,-0.314408327879365,0.5431531240234455
-4.87928454,-0.3152409272443822,0.5436466432752805
-4.87895121,-0.3144083278793635,0.5432847291572678
-4.87861788,-0.3152409272443837,0.5436795445587372
-4.87828455,-0.3144083278793635,0.5417383688348461
-4.87795122,-0.3135757285143432,0.5426925060550637
-4.87761789,-0.3144083278793604,0.5438769522594671
-4.87728456,-0.3127431291493259,0.5411790470161003
-4.87695123,-0.3144083278793604,0.5426267034881495
-4.8766179,-0.3127431291493229,0.5413106521499208
-4.87628457,-0.3135757285143432,0.5417054675513902
-4.87595124,-0.3127431291493229,0.543087321456533
-4.87561791,-0.3135757285143432,0.5432189265903562
-4.87528458,-0.3119105297843041,0.5429557163227092
-4.874951250000001,-0.3127431291493214,0.5425609009212412
-4.87461792,-0.3119105297843026,0.5433834330076351
-4.87428459,-0.3119105297843026,0.5427912099054311
-4.87395126,-0.3127431291493229,0.5417054675513902
-4.87361793,-0.3119105297843026,0.5410145405988187
-4.8732846,-0.3119105297843026,0.5432189265903562
-4.87295127,-0.3102453310542636,0.5410803431657319
-4.87261794,-0.3110779304192808,0.5420015791024906
-4.87228461,-0.3102453310542621,0.540981639315363
-4.87195128,-0.3102453310542621,0.5422647893701384
-4.87161795,-0.3094127316892418,0.5413764547168324
-4.87128462,-0.3110779304192823,0.5428899137557983
-4.87095129,-0.3094127316892418,0.5398958969613221
-4.87061796,-0.3094127316892418,0.5444033727947597
-4.87028463,-0.3094127316892418,0.541837072685218
-4.8699513,-0.3110779304192823,0.541277750866465
-4.86961797,-0.3102453310542621,0.541573862417567
-4.86928464,-0.3085801323242215,0.5431531240234446
-4.86895131,-0.3094127316892418,0.5431202227399889
-4.86861798,-0.308580132324223,0.540323613646249
-4.86828465,-0.3094127316892387,0.5413106521499207
-4.86795132,-0.3077475329592043,0.5412777508664651
-4.86761799,-0.3085801323242215,0.5421002829528596
-4.86728466,-0.3069149335941809,0.5419357765355807
-4.86695133,-0.3069149335941809,0.541573862417567
-4.866618,-0.3069149335941809,0.5394023777094854
-4.86628467,-0.3060823342291621,0.5421331842363107
-4.865951340000001,-0.3069149335941794,0.5395668841267689
-4.86561801,-0.3069149335941809,0.5428570124723426
-4.86528468,-0.3060823342291606,0.5422647893701384
-4.86495135,-0.3060823342291606,0.5413106521499208
-4.86461802,-0.3060823342291606,0.5426596047716079
-4.86428469,-0.3044171354991201,0.5420673816694038
-4.86395136,-0.3052497348641404,0.5428241111888852
-4.86361803,-0.3052497348641404,0.5419028752521265
-4.8632847,-0.3044171354991201,0.5413764547168324
-4.86295137,-0.3052497348641404,0.542034480385948
-4.86261804,-0.3044171354991201,0.5418370726852133
-4.86228471,-0.3044171354991201,0.5415080598506554
-4.86195138,-0.3044171354991201,0.5400933046620569
-4.86161805,-0.3052497348641373,0.543383433007635
-4.86128472,-0.3035845361341029,0.5433176304407237
-4.86095139,-0.3044171354991201,0.539764291827499
-4.86061806,-0.3027519367690795,0.5427912099054311
-4.86028473,-0.3035845361340998,0.5411790470160976
-4.8599514,-0.3035845361340998,0.5435479394249141
-4.85961807,-0.302751936769081,0.5421002829528573
-4.85928474,-0.3035845361340998,0.5408171328980853
-4.85895141,-0.3035845361340998,0.5415738624175657
-4.85861808,-0.3035845361340998,0.5426925060550637
-4.85828475,-0.3027519367690795,0.5411790470160976
-4.85795142,-0.3035845361340998,0.5437782484091045
-4.85761809,-0.3019193374040592,0.5408829354649956
-4.85728476,-0.3019193374040577,0.5425938022046966
-4.856951430000001,-0.3010867380390405,0.5426925060550635
-4.8566181,-0.301086738039039,0.5434163342910909
-4.85628477,-0.3019193374040592,0.5419686778190365
-4.85595144,-0.301086738039039,0.5431860253069005
-4.85561811,-0.3019193374040592,0.543251827873812
-4.85528478,-0.301086738039039,0.5427254073385195
-4.85495145,-0.301086738039039,0.5421002829528631
-4.85461812,-0.301086738039039,0.5439756561098358
-4.85428479,-0.301086738039039,0.5410803431657303
-4.85395146,-0.301086738039039,0.5428899137557983
-4.85361813,-0.301086738039039,0.5426925060550637
-4.8532848,-0.2994215393089984,0.5436466432752813
-4.85295147,-0.3002541386740187,0.541573862417567
-4.85261814,-0.3010867380390359,0.5420344803859496
-4.85228481,-0.2994215393090014,0.5428899137557968
-4.85195148,-0.2994215393089984,0.5418699739686691
-4.85161815,-0.2985889399439781,0.5435479394249141
-4.85128482,-0.2985889399439781,0.5435808407083699
-4.85095149,-0.2969237412139376,0.5441401625271182
-4.85061816,-0.2985889399439736,0.5428570124723414
-4.85028483,-0.2960911418489203,0.5421989868032319
-4.8499515,-0.2977563405789548,0.544929793330052
-4.84961817,-0.2969237412139376,0.5427912099054311
-4.84928484,-0.2969237412139376,0.5438111496925604
-4.84895151,-0.2969237412139376,0.5432847291572678
-4.84861818,-0.2977563405789578,0.5434821368580025
-4.84828485,-0.2977563405789563,0.5422647893701402
-4.847951520000001,-0.2969237412139391,0.5432189265903544
-4.84761819,-0.2977563405789578,0.5424292957874175
-4.84728486,-0.2960911418489173,0.5428570124723426
-4.84695153,-0.2960911418489173,0.5430544201730774
-4.8466182,-0.295258542483897,0.5427583086219753
-4.84628487,-0.2960911418489173,0.5420015791024922
-4.84595154,-0.295258542483897,0.5430544201730739
-4.84561821,-0.295258542483897,0.5411461457326453
-4.84528488,-0.295258542483897,0.54233059193705
-4.84495155,-0.2935933437538564,0.5433176304407236
-4.84461822,-0.2944259431188767,0.5407513303311724
-4.84428489,-0.2935933437538564,0.5428899137557983
-4.84395156,-0.2944259431188767,0.5416067637010229
-4.84361823,-0.2935933437538564,0.5419028752521262
-4.8432849,-0.2935933437538564,0.5426267034881508
-4.84295157,-0.2927607443888361,0.5430215188896215
-4.84261824,-0.2935933437538564,0.5431202227399889
-4.84228491,-0.2927607443888361,0.5412448495830092
-4.84195158,-0.2919281450238159,0.5439756561098392
-4.84161825,-0.2927607443888346,0.5416067637010253
-4.84128492,-0.2919281450238174,0.5429557163227096
-4.84095159,-0.2927607443888346,0.5427912099054314
-4.84061826,-0.2910955456587956,0.5406197251973494
-4.84028493,-0.2927607443888361,0.5428241111888868
-4.8399516,-0.2919281450238159,0.543876952259472
-4.83961827,-0.2919281450238159,0.5410145405988187
-4.83928494,-0.2902629462937768,0.5413435534333785
-4.838951610000001,-0.2910955456587941,0.5423963945039597
-4.83861828,-0.2910955456587956,0.5419028752521249
-4.83828495,-0.289430346928755,0.5421989868032269
-4.83795162,-0.2902629462937753,0.5427254073385195
-4.83761829,-0.2902629462937753,0.5429557163227099
-4.83728496,-0.2910955456587956,0.5398300943944105
-4.83695163,-0.2902629462937753,0.5425609009212394
-4.8366183,-0.2902629462937753,0.5419686778190376
-4.83628497,-0.289430346928755,0.5421002829528596
-4.83595164,-0.2902629462937753,0.543251827873812
-4.83561831,-0.2885977475637347,0.5422647893701384
-4.83528498,-0.2885977475637347,0.5417712701183017
-4.83495165,-0.289430346928755,0.541442257283744
-4.83461832,-0.289430346928755,0.5413764547168336
-4.83428499,-0.289430346928755,0.5420344803859468
-4.83395166,-0.289430346928755,0.541442257283744
-4.83361833,-0.2885977475637347,0.5414093560002882
-4.833285,-0.2885977475637347,0.5407184290477167
-4.83295167,-0.289430346928755,0.5420673816694038
-4.83261834,-0.2885977475637347,0.5433834330076321
-4.83228501,-0.2885977475637332,0.5417383688348433
-4.83195168,-0.287765148198716,0.5402249097958828
-4.83161835,-0.2885977475637347,0.5414751585671997
-4.83128502,-0.2877651481987145,0.5415409611341113
-4.83095169,-0.2877651481987145,0.5426925060550637
-4.83061836,-0.2877651481987145,0.5426267034881521
-4.83028503,-0.2869325488336957,0.5430215188896191
-4.829951700000001,-0.287765148198713,0.5417383688348484
-4.82961837,-0.2869325488336942,0.5415080598506554
-4.82928504,-0.2869325488336942,0.5421331842363154
