#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3250
#Serial Number: SN:210018B20085
#Date Time: 2022-10-17 11:51:00.580.520.830
#Sample rate: 3000.03Hz
#Samples: 30000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 200 mV/div Offset: -240 mV Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 100 mHz
#Period: 10 s
#Amplitude: 2.5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 Åã

20220601FeCo_zero field
Time (s),Channel 1 (V),Channel 2 (V)
-4.98095019,0.3433451704866569,0.09161590987627143
-4.98061686,0.3425125711216396,0.09026695725458921
-4.98028353,0.3433451704866584,0.09296486249796099
-4.9799502,0.3433451704866584,0.0903985623884099
-4.97961687,0.3441777698516786,0.09158300859281809
-4.97928354,0.3425125711216381,0.09049726623877724
-4.97895021,0.3433451704866584,0.09181331757700859
-4.97861688,0.3433451704866553,0.09095788420716056
-4.97828355,0.3416799717566208,0.09224103426193142
-4.97795022,0.3416799717566178,0.09053016752223303
-4.97761689,0.3408473723915975,0.09303066506487256
-4.97728356,0.3416799717566178,0.09151720602590652
-4.97695023,0.3416799717566178,0.09174751501009701
-4.9766169,0.3425125711216335,0.09141850217553864
-4.976283570000001,0.3400147730265818,0.09112239062443768
-4.97595024,0.3416799717566147,0.09263584966340041
-4.97561691,0.3400147730265772,0.09257004709649161
-4.97528358,0.3408473723915975,0.09138560089208339
-4.97495025,0.3408473723915975,0.0903985623884099
-4.97461692,0.3400147730265772,0.0919778239942875
-4.97428359,0.339182173661557,0.09421511126927543
-4.973950260000001,0.339182173661557,0.09128689704172138
-4.97361693,0.339182173661557,0.09069467393951194
-4.9732836,0.339182173661557,0.09049726623877724
-4.97295027,0.3400147730265772,0.09299776378141678
-4.97261694,0.3383495742965367,0.09283325736413786
-4.97228361,0.339182173661557,0.09006954955385205
-4.97195028,0.3383495742965367,0.09128689704171636
-4.97161695,0.3383495742965367,0.09145140345899466
-4.97128362,0.3383495742965367,0.09079337778987928
-4.97095029,0.3375169749315164,0.09174751501009701
-4.97061696,0.3375169749315164,0.09276745479722628
-4.97028363,0.3366843755664961,0.09201072527774329
-4.9699503,0.3383495742965367,0.09006954955385205
-4.96961697,0.3366843755664976,0.09026695725458908
-4.96928364,0.3375169749315149,0.09155010730935997
-4.96895031,0.3375169749315164,0.09131979832517181
-4.96861698,0.3383495742965367,0.09151720602590652
-4.96828365,0.3375169749315164,0.09089208164024665
-4.96795032,0.3375169749315164,0.09108948934098135
-4.96761699,0.3366843755664946,0.09062887137259851
-4.967283660000001,0.3358517762014773,0.08960893158547295
-4.96695033,0.3358517762014758,0.09115529190789008
-4.966617,0.3350191768364555,0.09174751501009701
-4.96628367,0.3358517762014758,0.08990504313657313
-4.96595034,0.3350191768364555,0.09138560089208339
-4.96561701,0.3358517762014758,0.0902011546876752
-4.96528368,0.3350191768364555,0.09082627907333339
-4.964950350000001,0.3350191768364555,0.08990504313657481
-4.96461702,0.3350191768364555,0.09033275982149833
-4.96428369,0.3341865774714353,0.09118819319134869
-4.96395036,0.3341865774714353,0.09072757522296773
-4.96361703,0.333353978106415,0.08944442516819218
-4.9632837,0.3341865774714353,0.09122109447480448
-4.96295037,0.333353978106415,0.09161590987626891
-4.96261704,0.333353978106415,0.08888510334944882
-4.96228371,0.3325213787413947,0.0900037469869405
-4.96195038,0.3325213787413947,0.08997084570348471
-4.96161705,0.3316887793763744,0.09128689704171605
-4.96128372,0.3316887793763744,0.08921411618400168
-4.96095039,0.333353978106415,0.0893786226012806
-4.96061706,0.3316887793763744,0.09095788420715799
-4.96028373,0.3316887793763744,0.09082627907333531
-4.9599504,0.3316887793763744,0.09102368677406977
-4.95961707,0.3316887793763744,0.08914831361709014
-4.95928374,0.3300235806463339,0.08845738666451869
-4.95895041,0.3316887793763744,0.09148430474245076
-4.95861708,0.3308561800113541,0.09112239062443241
-4.95828375,0.3308561800113526,0.08852318923143143
-4.95795042,0.3300235806463354,0.0891812149005447
-4.95761709,0.3300235806463339,0.09056306880568882
-4.95728376,0.3300235806463339,0.09056306880568882
-4.95695043,0.3300235806463339,0.09026695725458675
-4.9566171,0.3300235806463339,0.0895760303020153
-4.95628377,0.3300235806463339,0.08783226227886549
-4.955950440000001,0.3300235806463339,0.09151720602589981
-4.95561711,0.3283583819162933,0.09145140345899497
-4.95528378,0.3300235806463339,0.08766775586157988
-4.95495045,0.3283583819162933,0.09092498292370244
-4.95461712,0.3291909812813136,0.08914831361709014
-4.95428379,0.327525782551273,0.0893786226012806
-4.95395046,0.3283583819162918,0.08924701746745856
-4.95361713,0.3275257825512745,0.0898392405696605
-4.9532838,0.3283583819162933,0.0882270776803282
-4.95295047,0.327525782551273,0.08895090591635543
-4.95261714,0.327525782551273,0.09023405597113099
-4.95228381,0.3266931831862527,0.09023405597113099
-4.95195048,0.327525782551273,0.08839158409760711
-4.95161715,0.325860583821234,0.09207652784465209
-4.95128382,0.3266931831862512,0.09056306880569157
-4.95095049,0.3250279844562122,0.08888510334944386
-4.95061716,0.3258605838212325,0.08977343800275001
-4.95028383,0.3266931831862527,0.08987214185311737
-4.9499505,0.3258605838212325,0.09227393554538954
-4.94961717,0.3266931831862512,0.0898721418531203
-4.94928384,0.325860583821234,0.09148430474245195
-4.94895051,0.3266931831862512,0.09214233041156522
-4.94861718,0.3250279844562122,0.09224103426193375
-4.94828385,0.3258605838212325,0.09053016752223303
-4.94795052,0.3241953850911919,0.09079337778987928
-4.94761719,0.3241953850911919,0.09191202142737592
-4.94728386,0.3241953850911904,0.09210942912811146
-4.946950530000001,0.3233627857261731,0.09257004709649078
-4.9466172,0.3241953850911919,0.09151720602590652
-4.94628387,0.3233627857261716,0.09122109447480448
-4.94595054,0.3233627857261716,0.09289905993104944
-4.94561721,0.3225301863611513,0.09233973811230112
-4.94528388,0.3233627857261716,0.09046436495532145
-4.94495055,0.3225301863611528,0.09151720602590861
-4.94461722,0.3233627857261701,0.09266875094685685
-4.94428389,0.3225301863611513,0.09201072527774329
-4.94395056,0.321697586996131,0.09326097404906306
-4.94361723,0.3208649876311108,0.09250424452958003
-4.9432839,0.3208649876311108,0.09214233041156641
-4.94295057,0.3208649876311108,0.0921752316950222
-4.94261724,0.3208649876311123,0.09503764335566907
-4.94228391,0.3216975869961295,0.09158300859282438
-4.94195058,0.3208649876311108,0.09210942912811063
-4.94161725,0.321697586996131,0.09283325736413786
-4.94128392,0.3208649876311108,0.09299776378141678
-4.94095059,0.3208649876311108,0.09108948934098135
-4.94061726,0.3200323882660905,0.09358998688361705
-4.94028393,0.3200323882660905,0.09148430474245219
-4.9399506,0.3200323882660905,0.0922739355453881
-4.93961727,0.3191997889010702,0.09122109447480448
-4.93928394,0.3191997889010702,0.09237263939575691
-4.93895061,0.3200323882660905,0.09194492271083171
-4.93861728,0.3200323882660905,0.09243844196266846
-4.93828395,0.3191997889010733,0.09089208164024939
-4.937950620000001,0.3208649876311077,0.09240554067920992
-4.93761729,0.3183671895360499,0.09059597008914461
-4.93728396,0.3191997889010702,0.0917804162935528
-4.93695063,0.3191997889010702,0.09201072527774329
-4.9366173,0.3183671895360499,0.09046436495532145
-4.93628397,0.3191997889010702,0.09023405597113099
-4.93595064,0.3183671895360499,0.09280035608068327
-4.93561731,0.3183671895360499,0.09345838174979657
-4.93528398,0.3175345901710296,0.08970763543583846
-4.93495065,0.3175345901710296,0.09204362656119905
-4.93461732,0.3167019908060094,0.09099078549061398
-4.93428399,0.3175345901710296,0.09125399575826026
-4.93395066,0.3167019908060094,0.0913526996086276
-4.93361733,0.3175345901710266,0.09039856238841308
-4.933284,0.3158693914409921,0.09214233041156324
-4.93295067,0.3158693914409891,0.09102368677406977
-4.93261734,0.3167019908060094,0.08944442516819218
-4.93228401,0.3158693914409891,0.08931282003436905
-4.93195068,0.3167019908060094,0.08967473415238267
-4.93161735,0.3158693914409891,0.09099078549061357
-4.93128402,0.3158693914409876,0.09076047650642209
-4.93095069,0.3150367920759703,0.08997084570348615
-4.93061736,0.3150367920759688,0.08977343800275001
-4.93028403,0.3142041927109485,0.09105658805752556
-4.9299507,0.3150367920759688,0.09122109447480448
-4.92961737,0.3142041927109485,0.09023405597113099
-4.92928404,0.3142041927109485,0.09240554067920578
-4.928950710000001,0.3142041927109485,0.08862189308180449
-4.92861738,0.3133715933459282,0.09006954955385205
-4.92828405,0.3142041927109485,0.09118819319134869
-4.92795072,0.3133715933459282,0.08993794442002892
-4.92761739,0.3142041927109485,0.08983924056966158
-4.92728406,0.3133715933459282,0.09092498292370244
-4.92695073,0.3142041927109455,0.09118819319134701
-4.9266174,0.312538993980911,0.09026695725458843
-4.92628407,0.3133715933459282,0.09194492271083171
-4.92595074,0.3133715933459282,0.09099078549061398
-4.92561741,0.3133715933459282,0.09046436495532145
-4.92528408,0.312538993980908,0.08904960976672277
-4.92495075,0.312538993980908,0.09207652784465484
-4.92461742,0.3125389939809049,0.09141850217553799
-4.92428409,0.3108737952508704,0.09076047650642471
-4.92395076,0.3117063946158877,0.08951022773510375
-4.92361743,0.3108737952508674,0.0900037469869405
-4.9232841,0.312538993980908,0.09243844196266846
-4.92295077,0.3108737952508674,0.09089208164024665
-4.92261744,0.3108737952508674,0.0897405367192953
-4.92228411,0.3108737952508643,0.09033275982149916
-4.92195078,0.3092085965208299,0.09079337778987845
-4.92161745,0.3108737952508674,0.09003664827039629
-4.92128412,0.3092085965208268,0.09194492271083171
-4.92095079,0.3100411958858471,0.08977343800275001
-4.92061746,0.3100411958858471,0.09043146367186566
-4.92028413,0.3092085965208268,0.09210942912810625
-4.919950800000001,0.3092085965208268,0.08970763543584283
-4.91961747,0.3092085965208268,0.08993794442002892
-4.91928414,0.3083759971558065,0.0913526996086276
-4.91895081,0.3083759971558065,0.09023405597113099
-4.91861748,0.3092085965208268,0.09181331757700859
-4.91828415,0.3075433977907863,0.09082627907333507
-4.91795082,0.308375997155805,0.08987214185312335
-4.91761749,0.3075433977907878,0.09316227019868971
-4.91728416,0.3092085965208268,0.09085918035679086
-4.91695083,0.3075433977907863,0.09187912014392013
-4.9166175,0.3092085965208268,0.09280035608068207
-4.91628417,0.306710798425766,0.0903985623884099
-4.91595084,0.3083759971558065,0.09260294837994737
-4.91561751,0.3075433977907848,0.09118819319135096
-4.91528418,0.3067107984257675,0.09243844196266618
-4.91495085,0.306710798425766,0.09309646763178414
-4.91461752,0.3058781990607457,0.09158300859281809
-4.91428419,0.306710798425766,0.09414930870236921
-4.91395086,0.3058781990607457,0.09398480228509029
-4.91361753,0.3058781990607442,0.09312936891523829
-4.9132842,0.3050455996957269,0.09224103426193878
-4.91295087,0.3058781990607442,0.09500474207221454
-4.91261754,0.3042130003307051,0.09303066506487256
-4.91228421,0.3058781990607457,0.09503764335567536
-4.91195088,0.3042130003307051,0.09210942912811063
-4.91161755,0.3050455996957254,0.09224103426193375
-4.91128422,0.3042130003307051,0.0946099266707513
-4.910950890000001,0.3042130003307051,0.09523505105640892
-4.91061756,0.3042130003307051,0.09309646763178414
-4.91028423,0.3033804009656849,0.09299776378141678
-4.9099509,0.3033804009656849,0.09382029586781138
-4.90961757,0.3033804009656849,0.09454412410383858
-4.90928424,0.3042130003307051,0.09467572923766174
-4.90895091,0.3025478016006661,0.09375449330089698
-4.90861758,0.3033804009656834,0.09220813297848081
-4.90828425,0.3025478016006646,0.09319517148215148
-4.90795092,0.3017152022356443,0.09335967789943039
-4.90761759,0.3025478016006646,0.09326097404906306
-4.90728426,0.300882602870624,0.09520214977295427
-4.90695093,0.3017152022356443,0.09260294837994737
-4.9066176,0.3008826028706255,0.09441251897001235
-4.90628427,0.3017152022356428,0.09270165223031784
-4.90595094,0.300882602870624,0.09296486249796099
-4.90561761,0.3025478016006646,0.09467572923766174
-4.90528428,0.300882602870624,0.09303066506487256
-4.90495095,0.3017152022356443,0.09174751501009701
-4.90461762,0.3017152022356412,0.09365578945053039
-4.90428429,0.3000500035056052,0.09253714581303427
-4.90395096,0.3008826028706225,0.09168171244318699
-4.90361763,0.3000500035056037,0.09243844196266846
-4.9032843,0.3000500035056037,0.09161590987627388
-4.90295097,0.2992174041405835,0.09368869073398822
-4.90261764,0.3000500035056037,0.09079337778987928
-4.90228431,0.299217404140585,0.09214233041156994
-4.901950980000001,0.3000500035056022,0.0940835061354541
-4.90161765,0.2992174041405835,0.0919778239942875
-4.90128432,0.2983848047755632,0.09187912014392013
-4.90095099,0.2992174041405835,0.09145140345899497
-4.90061766,0.2975522054105429,0.09214233041156641
-4.90028433,0.2992174041405835,0.09148430474245076
-4.899951,0.2983848047755632,0.09250424452957716
-4.89961767,0.2983848047755632,0.09092498292370531
-4.89928434,0.2983848047755632,0.09194492271083171
-4.89895101,0.2992174041405835,0.09171461372664122
-4.89861768,0.2975522054105429,0.09141850217553918
-4.89828435,0.2983848047755632,0.09201072527774329
-4.89795102,0.2967196060455226,0.0933267766159746
-4.89761769,0.2967196060455241,0.09122109447480388
-4.89728436,0.2975522054105414,0.09089208164024724
-4.89695103,0.2958870066805023,0.09085918035679086
-4.8966177,0.2967196060455226,0.09289905993104944
-4.89628437,0.2958870066805023,0.09174751501009701
-4.89595104,0.2967196060455226,0.09187912014392013
-4.89561771,0.2958870066805038,0.09112239062444048
-4.89528438,0.2967196060455196,0.09296486249795931
-4.89495105,0.2950544073154851,0.09204362656120073
-4.89461772,0.2958870066805023,0.09043146367186566
-4.89428439,0.2967196060455226,0.09141850217553918
-4.89395106,0.2958870066805023,0.0917804162935528
-4.89361773,0.2958870066805023,0.0911552919078929
-4.8932844,0.2950544073154805,0.0915172060259052
-4.892951070000001,0.2942218079504633,0.0907933777898806
-4.89261774,0.2942218079504618,0.09280035608068207
-4.89228441,0.295054407315482,0.09316227019869569
-4.89195108,0.2933892085854415,0.09227393554538954
-4.89161775,0.2942218079504618,0.09085918035679086
-4.89128442,0.2933892085854415,0.09099078549061398
-4.89095109,0.29338920858544,0.09204362656120006
-4.89061776,0.2925566092204227,0.09260294837994636
-4.89028443,0.2933892085854415,0.09283325736413786
-4.8899511,0.2933892085854415,0.08993794442002892
-4.88961777,0.2917240098554009,0.09049726623877724
-4.88928444,0.2933892085854415,0.09227393554538954
-4.88895111,0.2925566092204212,0.09174751501009701
-4.88861778,0.2925566092204212,0.09010245083731107
-4.88828445,0.2925566092204212,0.0918791201439169
-4.88795112,0.2917240098554009,0.09207652784465484
-4.88761779,0.2908914104903806,0.09036566110495411
-4.88728446,0.2917240098554009,0.09210942912811063
-4.88695113,0.2908914104903806,0.09066177265605616
-4.8866178,0.2900588111253604,0.09112239062443528
-4.88628447,0.2900588111253604,0.09010245083730921
-4.88595114,0.2900588111253604,0.09085918035678948
-4.88561781,0.2908914104903806,0.09280035608068207
-4.88528448,0.2900588111253604,0.08934572131782484
-4.88495115,0.2908914104903806,0.09059597008914461
-4.88461782,0.2900588111253604,0.09184621886046437
-4.88428449,0.2900588111253589,0.09108948934098075
-4.883951160000001,0.2892262117603416,0.09076047650642412
-4.88361783,0.2900588111253604,0.09204362656119905
-4.8832845,0.2900588111253604,0.09280035608068207
-4.88295117,0.2883936123953198,0.09145140345899497
-4.88261784,0.2900588111253604,0.09250424452958003
-4.88228451,0.2892262117603401,0.09062887137260037
-4.88195118,0.2892262117603386,0.0934912830332473
-4.88161785,0.2883936123953213,0.09006954955385826
-4.88128452,0.2883936123953198,0.09329387533251882
-4.88095119,0.2867284136652792,0.09306356634832835
-4.88061786,0.2875610130302995,0.09174751501009701
-4.88028453,0.2867284136652792,0.0919778239942875
-4.8799512,0.2875610130302995,0.09365578945053243
-4.87961787,0.2867284136652777,0.09155010730936805
-4.87928454,0.2858958143002605,0.09470863052111178
-4.87895121,0.2875610130302995,0.09210942912811063
-4.87861788,0.285895814300259,0.09260294837994737
-4.87828455,0.2875610130302995,0.09467572923766174
-4.87795122,0.285895814300259,0.09309646763178414
-4.87761789,0.285895814300259,0.09286615864759826
-4.87728456,0.285895814300259,0.09539955747368579
-4.87695123,0.285895814300259,0.09365578945053561
-4.8766179,0.2842306155702184,0.09280035608068207
-4.87628457,0.2850632149352387,0.09444542025347125
-4.87595124,0.2842306155702184,0.0953337549067774
-4.87561791,0.2842306155702184,0.09424801255273654
-4.87528458,0.2842306155702184,0.09332677661597556
-4.874951250000001,0.2842306155702184,0.09385319715126618
-4.87461792,0.2842306155702184,0.09543245875714473
-4.87428459,0.2833980162051981,0.09569566902479101
-4.87395126,0.2842306155702184,0.09418220998582497
-4.87361793,0.2825654168401778,0.09467572923766174
-4.8732846,0.2833980162051981,0.0951034459225869
-4.87295127,0.2833980162051966,0.09332677661597592
-4.87261794,0.2825654168401793,0.09405060485200052
-4.87228461,0.2825654168401778,0.09503764335567536
-4.87195128,0.2825654168401778,0.09556406389096789
-4.87161795,0.2817328174751575,0.09329387533251882
-4.87128462,0.2809002181101373,0.0933267766159746
-4.87095129,0.2825654168401778,0.09349128303325352
-4.87061796,0.2809002181101388,0.09526795233986109
-4.87028463,0.281732817475156,0.09266875094686368
-4.8699513,0.2817328174751575,0.09296486249796099
-4.86961797,0.2817328174751575,0.09349128303325352
-4.86928464,0.2809002181101373,0.09257004709649161
-4.86895131,0.2809002181101373,0.09240554067921267
-4.86861798,0.2817328174751545,0.09352418431670763
-4.86828465,0.2800676187451185,0.09260294837995012
-4.86795132,0.2809002181101358,0.09411640741891067
-4.86761799,0.280067618745117,0.09072757522296773
-4.86728466,0.2809002181101373,0.09201072527774329
-4.86695133,0.2784024200150764,0.09388609843472293
-4.866618,0.280067618745117,0.09214233041156641
-4.86628467,0.2784024200150764,0.09296486249795979
-4.865951340000001,0.2784024200150764,0.09230683682884652
-4.86561801,0.280067618745117,0.09066177265605616
-4.86528468,0.2784024200150764,0.09184621886046437
-4.86495135,0.2784024200150764,0.09233973811230112
-4.86461802,0.2775698206500561,0.09128689704171605
-4.86428469,0.2775698206500561,0.09043146367186566
-4.86395136,0.2767372212850374,0.09210942912811063
-4.86361803,0.2775698206500546,0.09210942912811063
-4.8632847,0.2767372212850359,0.09171461372664122
-4.86295137,0.2775698206500561,0.09118819319134869
-4.86261804,0.2759046219200156,0.0917804162935528
-4.86228471,0.2775698206500561,0.09191202142737592
-4.86195138,0.2775698206500561,0.09089208164024665
-4.86161805,0.2759046219200156,0.091747515010096
-4.86128472,0.2759046219200156,0.0911881931913497
-4.86095139,0.2750720225549953,0.09168171244318543
-4.86061806,0.2759046219200156,0.09072757522296773
-4.86028473,0.2750720225549953,0.09174751501009701
-4.8599514,0.2759046219200156,0.09148430474245076
-4.85961807,0.2742394231899765,0.09128689704171737
-4.85928474,0.2750720225549938,0.0920107252777437
-4.85895141,0.2742394231899765,0.09224103426193334
-4.85861808,0.2734068238249547,0.09207652784465484
-4.85828475,0.2750720225549953,0.09026695725458675
-4.85795142,0.274239423189975,0.09026695725458675
-4.85761809,0.274239423189975,0.09273455351377052
-4.85728476,0.2734068238249562,0.09286615864759036
-4.856951430000001,0.2742394231899735,0.09105658805752885
-4.8566181,0.2725742244599345,0.09059597008914461
-4.85628477,0.2734068238249547,0.09257004709649161
-4.85595144,0.2709090257298939,0.09214233041156641
-4.85561811,0.2725742244599345,0.09092498292370244
-4.85528478,0.2725742244599345,0.09029985853804254
-4.85495145,0.2709090257298954,0.09237263939575439
-4.85461812,0.2717416250949127,0.0909907854906165
-4.85428479,0.2717416250949142,0.09257004709649161
-4.85395146,0.2717416250949142,0.09276745479722628
-4.85361813,0.2709090257298939,0.09497184078876378
-4.8532848,0.2717416250949142,0.09224103426193375
-4.85295147,0.2700764263648736,0.0913526996086276
-4.85261814,0.2709090257298908,0.09385319715126504
-4.85228481,0.2692438269998564,0.09270165223031683
-4.85195148,0.2700764263648736,0.09345838174979776
-4.85161815,0.2709090257298939,0.09187912014392013
-4.85128482,0.2692438269998533,0.09250424452958003
-4.85095149,0.2692438269998533,0.09240554067921267
-4.85061816,0.2692438269998533,0.09112239062443875
-4.85028483,0.2692438269998518,0.0920107252777479
-4.8499515,0.2684112276348345,0.09454412410383398
-4.84961817,0.268411227634833,0.09434671640310391
-4.84928484,0.2675786282698128,0.09108948934098135
-4.84895151,0.2692438269998533,0.09227393554538954
-4.84861818,0.2675786282698128,0.09303066506487256
-4.84828485,0.2675786282698128,0.09299776378141714
-4.847951520000001,0.2675786282698128,0.09319517148215112
-4.84761819,0.2659134295397723,0.0929319612145052
-4.84728486,0.2667460289047925,0.09158300859281809
-4.84695153,0.2667460289047925,0.0931293689152399
-4.8466182,0.268411227634833,0.0929319612145052
-4.84628487,0.2659134295397723,0.09309646763178414
-4.84595154,0.2659134295397708,0.09516924848949178
-4.84561821,0.2650808301747535,0.09148430474245746
-4.84528488,0.2659134295397723,0.09493893950530799
-4.84495155,0.2642482308097317,0.09516924848949848
-4.84461822,0.2642482308097317,0.09204362656119905
-4.84428489,0.265080830174752,0.09405060485200184
-4.84395156,0.2642482308097317,0.09398480228509029
-4.84361823,0.2650808301747505,0.09283325736414241
-4.8432849,0.2642482308097332,0.09533375490677284
-4.84295157,0.2659134295397723,0.09368869073398822
-4.84261824,0.2642482308097317,0.09296486249796099
-4.84228491,0.2642482308097317,0.0949060382218522
-4.84195158,0.2634156314447114,0.09418220998582497
-4.84161825,0.2634156314447114,0.09378739458435589
-4.84128492,0.2634156314447114,0.09395190100163678
-4.84095159,0.2634156314447114,0.09520214977295199
-4.84061826,0.2634156314447114,0.09526795233986582
-4.84028493,0.2625830320796911,0.09345838174979776
-4.8399516,0.2634156314447114,0.09441251897001546
-4.83961827,0.2625830320796911,0.09513634720604269
-4.83928494,0.2625830320796896,0.09609048442625677
-4.838951610000001,0.2617504327146724,0.09408350613546128
-4.83861828,0.2634156314447114,0.09372159201744401
-4.83828495,0.2609178333496506,0.09579437287515835
-4.83795162,0.2625830320796911,0.09437961768655967
-4.83761829,0.2617504327146709,0.09586017544206993
-4.83728496,0.2609178333496506,0.09609048442626042
-4.83695163,0.2609178333496506,0.09707752292992847
-4.8366183,0.2609178333496506,0.09408350613546307
-4.83628497,0.2609178333496506,0.09431381511964812
-4.83595164,0.2609178333496506,0.09470863052111753
-4.83561831,0.2609178333496506,0.09345838174979776
-4.83528498,0.25925263461961,0.09470863052111753
-4.83495165,0.2600852339846303,0.0957285703082468
-4.83461832,0.2592526346196115,0.09329387533251864
-4.83428499,0.2600852339846288,0.09319517148215166
-4.83395166,0.25925263461961,0.09303066506487256
-4.83361833,0.25925263461961,0.09365578945053243
-4.833285,0.25925263461961,0.09467572923766174
-4.83295167,0.2584200352545897,0.09273455351377052
-4.83261834,0.2600852339846288,0.09299776378142097
-4.83228501,0.2592526346196085,0.09530085362331688
-4.83195168,0.2584200352545912,0.09270165223031947
-4.83161835,0.2575874358895694,0.09184621886046437
-4.83128502,0.2584200352545897,0.09566276774133523
-4.83095169,0.2567548365245492,0.09382029586781138
-4.83061836,0.2584200352545897,0.09204362656119905
-4.83028503,0.2575874358895709,0.09207652784465777
-4.829951700000001,0.2584200352545882,0.09368869073398529
-4.82961837,0.2584200352545897,0.09362288816707667
-4.82928504,0.2567548365245492,0.09342548046634197
-4.82895171,0.2575874358895694,0.09365578945053243
-4.82861838,0.2567548365245492,0.09201072527774329
-4.82828505,0.2575874358895694,0.09303066506487256
-4.82795172,0.2559222371595304,0.09319517148214902
-4.82761839,0.2567548365245477,0.09184621886046683
-4.82728506,0.2542570384294883,0.09243844196266846
-4.82695173,0.2550896377945086,0.09345838174979776
-4.8266184,0.2559222371595289,0.0935570856001651
-4.82628507,0.2550896377945086,0.09263584966340316
-4.82595174,0.2550896377945086,0.09187912014392013
-4.82561841,0.2542570384294898,0.09368869073398906
-4.82528508,0.2550896377945071,0.09414930870236837
-4.82495175,0.2542570384294883,0.09342548046634197
-4.82461842,0.2550896377945086,0.09227393554538954
-4.82428509,0.253424439064468,0.09168171244318543
-4.82395176,0.2550896377945086,0.0933267766159746
-4.82361843,0.2542570384294883,0.09296486249795961
-4.8232851,0.2542570384294868,0.09220813297847548
